seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr12	2921678	2921942	265	*	X00330	55846	2921787	2939770	17984	+	0	overlapStart	0	ITFG2
chr12	3067927	3068377	451	*	X00332	7004	3068478	3149842	81365	+	100	upstream	100	TEAD4
chr12	3068455	3068638	184	*	X00333	7004	3068478	3149842	81365	+	0	overlapStart	0	TEAD4
chr12	4429989	4430458	470	*	X00337	57103	4430359	4469190	38832	+	0	overlapStart	0	TIGAR
chr12	6579776	6580406	631	*	X00348	6843	6571404	6579843	8440	-	0	overlapStart	0	VAMP1
chr12	6602992	6603326	335	*	X00349	51258	6601316	6602471	1156	-	520	upstream	520	MRPL51
chr12	6602992	6603326	335	*	X00349	9918	6603298	6641132	37835	+	0	overlapStart	0	NCAPD2
chr12	6643041	6643705	665	*	X00350	2597	6643585	6647537	3953	+	0	overlapStart	0	GAPDH
chr12	6798113	6798979	867	*	X00353	171017	6775643	6798738	23096	-	0	overlapStart	0	ZNF384
chr12	6833047	6833516	470	*	X00354	50813	6833150	6841041	7892	+	0	overlapStart	0	COPS7A
chr12	6875985	6876358	374	*	X00356	8079	6857158	6876641	19484	-	0	inside	282	MLF2
chr12	6960409	6960653	245	*	X00357	8078	6961285	6975795	14511	+	631	upstream	631	USP5
chr12	6960409	6960653	245	*	X00357	83461	6953963	6960456	6494	-	0	overlapStart	0	CDCA3
chr12	6961040	6961966	927	*	X00358	8078	6961285	6975795	14511	+	0	overlapStart	0	USP5
chr12	6961040	6961966	927	*	X00358	83461	6953963	6960456	6494	-	583	upstream	583	CDCA3
chr12	6982454	6982716	263	*	X00359	84727	6980100	6982521	2422	-	0	overlapStart	0	SPSB2
chr12	7013826	7014216	391	*	X00361	10233	7013897	7023406	9510	+	0	overlapStart	0	LRRC23
chr12	7055381	7055986	606	*	X00363	5777	7055740	7070479	14740	+	0	overlapStart	0	PTPN6
chr12	7072124	7072546	423	*	X00364	406933	7073260	7073354	95	+	713	upstream	713	MIR141
chr12	7072124	7072546	423	*	X00364	406985	7072862	7072929	68	+	315	upstream	315	MIR200C
chr12	7079706	7080238	533	*	X00365	10436	7079944	7105520	25577	+	0	overlapStart	0	EMG1
chr12	7079706	7080238	533	*	X00365	11331	7074515	7079916	5402	-	0	overlapStart	0	PHB2
chr12	7125790	7126284	495	*	X00366	10162	7085347	7125842	40496	-	0	overlapStart	0	LPCAT3
chr12	8395489	8395582	94	*	X00367	653113	8383645	8395542	11898	-	0	overlapStart	0	FAM86FP
chr12	8395670	8396423	754	*	X00368	653113	8383645	8395542	11898	-	127	upstream	127	FAM86FP
chr12	9102215	9102759	545	*	X00369	4074	9092957	9102357	9401	-	0	overlapStart	0	M6PR
chr12	9600383	9600648	266	*	X00370	440081	9570287	9600768	30482	-	0	inside	119	DDX12P
chr12	9600763	9601034	272	*	X00371	440081	9570287	9600768	30482	-	0	overlapStart	0	DDX12P
chr12	10364756	10365148	393	*	X00372	23710	10365489	10375724	10236	+	340	upstream	340	GABARAPL1
chr12	12419751	12420291	541	*	X00373	4040	12268961	12419811	150851	-	0	overlapStart	0	LRP6
chr12	12509841	12510149	309	*	X00374	118426	12510020	12619838	109819	+	0	overlapStart	0	BORCS5
chr12	12509841	12510149	309	*	X00374	503693	12508342	12510001	1660	-	0	overlapStart	0	LOH12CR2
chr12	12715568	12715873	306	*	X00375	80824	12626216	12715448	89233	-	119	upstream	119	DUSP16
chr12	12764611	12765108	498	*	X00376	1389	12764831	12798041	33211	+	0	overlapStart	0	CREBL2
chr12	12869881	12870382	502	*	X00377	1027	12870302	12875305	5004	+	0	overlapStart	0	CDKN1B
chr12	13043647	13044611	965	*	X00381	9052	13043956	13066600	22645	+	0	overlapStart	0	GPRC5A
chr12	13153177	13153235	59	*	X00382	50865	13127799	13153243	25445	-	0	inside	7	HEBP1
chr12	13153177	13153235	59	*	X00382	93164	13153376	13157764	4389	+	140	upstream	140	HTR7P1
chr12	13153350	13153525	176	*	X00383	50865	13127799	13153243	25445	-	106	upstream	106	HEBP1
chr12	13153350	13153525	176	*	X00383	93164	13153376	13157764	4389	+	0	overlapStart	0	HTR7P1
chr12	13349030	13349561	532	*	X00388	2012	13349602	13369708	20107	+	40	upstream	40	EMP1
chr12	14956299	14956673	375	*	X00391	144608	14956506	14976791	20286	+	0	overlapStart	0	C12orf60
chr12	14956299	14956673	375	*	X00391	51729	14939412	14956401	16990	-	0	overlapStart	0	WBP11
chr12	15942267	15942730	464	*	X00392	2059	15773075	15942510	169436	-	0	overlapStart	0	EPS8
chr12	16035173	16035517	345	*	X00393	11171	16035288	16056410	21123	+	0	overlapStart	0	STRAP
chr12	21654541	21654715	175	*	X00394	51026	21654699	21671337	16639	+	0	overlapStart	0	GOLT1B
chr12	21654541	21654715	175	*	X00394	5965	21621844	21654603	32760	-	0	overlapStart	0	RECQL
chr12	22697302	22697751	450	*	X00395	9847	22601518	22697452	95935	-	0	overlapStart	0	C2CD5
chr12	22777860	22778261	402	*	X00396	55500	22778076	22843608	65533	+	0	overlapStart	0	ETNK1
chr12	25403796	25404181	386	*	X00397	3845	25358180	25403863	45684	-	0	overlapStart	0	KRAS
chr12	26278800	26279207	408	*	X00400	79365	26272959	26278003	5045	-	796	upstream	796	BHLHE41
chr12	26985984	26986231	248	*	X00404	3709	26488285	26986131	497847	-	0	overlapStart	0	ITPR2
chr12	26986320	26986360	41	*	X00405	3709	26488285	26986131	497847	-	188	upstream	188	ITPR2
chr12	27090780	27091618	839	*	X00406	26127	27091305	27119581	28277	+	0	overlapStart	0	FGFR1OP2
chr12	27090780	27091618	839	*	X00406	55726	27058112	27091254	33143	-	0	overlapStart	0	INTS13
chr12	27167169	27167538	370	*	X00407	51768	27124506	27167339	42834	-	0	overlapStart	0	TM7SF3
chr12	27396989	27397344	356	*	X00408	23012	27397078	27478890	81813	+	0	overlapStart	0	STK38L
chr12	27676839	27677421	583	*	X00409	8496	27677045	27848497	171453	+	0	overlapStart	0	PPFIBP1
chr12	27863656	27863847	192	*	X00410	60488	27863706	27909237	45532	+	0	overlapStart	0	MRPS35
chr12	27932988	27933158	171	*	X00411	57542	27933187	27955973	22787	+	28	upstream	28	KLHL42
chr12	30907560	30908166	607	*	X00416	65981	30862486	30907448	44963	-	111	upstream	111	CAPRIN2
chr12	31226562	31227250	689	*	X00418	100506660	31173697	31226781	53085	-	0	overlapStart	0	DDX11-AS1
chr12	31226562	31227250	689	*	X00418	1663	31226779	31257725	30947	+	0	overlapStart	0	DDX11
chr12	31479025	31479177	153	*	X00419	58516	31433520	31479159	45640	-	0	overlapStart	0	SINHCAF
chr12	31479231	31479334	104	*	X00420	58516	31433520	31479159	45640	-	71	upstream	71	SINHCAF
chr12	31881753	31882381	629	*	X00422	196394	31824071	31882108	58038	-	0	overlapStart	0	AMN1
chr12	32259633	32259822	190	*	X00423	636	32260185	32531141	270957	+	362	upstream	362	BICD1
chr12	32831910	32832521	612	*	X00425	10059	32832137	32898584	66448	+	0	overlapStart	0	DNM1L
chr12	33049578	33050301	724	*	X00426	5318	32943680	33049780	106101	-	0	overlapStart	0	PKP2
chr12	39836772	39837486	715	*	X00428	55605	39687030	39837192	150163	-	0	overlapStart	0	KIF21A
chr12	42538456	42538880	425	*	X00429	283464	42475648	42538673	63026	-	0	overlapStart	0	GXYLT1
chr12	44152526	44152843	318	*	X00430	51135	44152747	44183346	30600	+	0	overlapStart	0	IRAK4
chr12	44152526	44152843	318	*	X00430	83448	44122410	44152620	30211	-	0	overlapStart	0	PUS7L
chr12	44200036	44200250	215	*	X00431	5756	44187526	44200178	12653	-	0	overlapStart	0	TWF1
chr12	45609700	45609943	244	*	X00432	196527	45609770	45834187	224418	+	0	overlapStart	0	ANO6
chr12	45609700	45609943	244	*	X00432	51054	45566817	45609789	42973	-	0	overlapStart	0	PLEKHA8P1
chr12	46121250	46121671	422	*	X00434	196528	46123620	46301819	178200	+	1948	upstream	1948	ARID2
chr12	46121250	46121671	422	*	X00434	400027	46119503	46121704	2202	-	0	inside	32	LINC00938
chr12	46122517	46123007	491	*	X00435	196528	46123620	46301819	178200	+	612	upstream	612	ARID2
chr12	46122517	46123007	491	*	X00435	400027	46119503	46121704	2202	-	812	upstream	812	LINC00938
chr12	46662553	46662961	409	*	X00437	81539	46576841	46663208	86368	-	0	inside	246	SLC38A1
chr12	46766552	46766875	324	*	X00439	54407	46751971	46766645	14675	-	0	overlapStart	0	SLC38A2
chr12	48099648	48099947	300	*	X00441	79657	48055715	48099844	44130	-	0	overlapStart	0	RPAP3
chr12	48298693	48298790	98	*	X00445	7421	48235320	48298814	63495	-	0	inside	23	VDR
chr12	48298944	48299144	201	*	X00446	7421	48235320	48298814	63495	-	129	upstream	129	VDR
chr12	48357247	48357537	291	*	X00447	79022	48357330	48362661	5332	+	0	overlapStart	0	TMEM106C
chr12	48551210	48551561	352	*	X00449	140461	48541572	48551377	9806	-	0	overlapStart	0	ASB8
chr12	49075611	49076333	723	*	X00451	54934	49046995	49076035	29041	-	0	overlapStart	0	KANSL2
chr12	49110517	49110916	400	*	X00452	904	49082241	49110781	28541	-	0	overlapStart	0	CCNT1
chr12	49245873	49246215	343	*	X00453	9416	49223539	49245957	22419	-	0	overlapStart	0	DDX23
chr12	49351175	49351404	230	*	X00455	377	49329992	49351252	21261	-	0	overlapStart	0	ARF3
chr12	49412398	49412776	379	*	X00456	5571	49396055	49412629	16575	-	0	overlapStart	0	PRKAG1
chr12	49463514	49463981	468	*	X00457	121268	49458468	49463775	5308	-	0	overlapStart	0	RHEBL1
chr12	49504413	49504842	430	*	X00458	55716	49490923	49504680	13758	-	0	overlapStart	0	LMBR1L
chr12	49525152	49525535	384	*	X00459	10376	49521567	49525304	3738	-	0	overlapStart	0	TUBA1B
chr12	49716621	49717179	559	*	X00462	10024	49716971	49725514	8544	+	0	overlapStart	0	TROAP
chr12	50016994	50017422	429	*	X00463	25766	50017197	50038452	21256	+	0	overlapStart	0	PRPF40B
chr12	50101198	50101417	220	*	X00464	91010	50031724	50101197	69474	-	0	upstream	0	FMNL3
chr12	50135029	50135434	406	*	X00465	7009	50135293	50158717	23425	+	0	overlapStart	0	TMBIM6
chr12	50222087	50222516	430	*	X00467	100286844	50222326	50234937	12612	+	0	overlapStart	0	BCDIN3D-AS1
chr12	50222087	50222516	430	*	X00467	57701	50184929	50222208	37280	-	0	overlapStart	0	NCKAP5L
chr12	50236581	50237042	462	*	X00468	144233	50229826	50236912	7087	-	0	overlapStart	0	BCDIN3D
chr12	50419098	50419457	360	*	X00469	29127	50382945	50419307	36363	-	0	overlapStart	0	RACGAP1
chr12	50505440	50505500	61	*	X00470	84987	50505764	50514240	8477	+	263	upstream	263	COX14
chr12	50505759	50506090	332	*	X00471	84987	50505764	50514240	8477	+	0	overlapStart	0	COX14
chr12	50561318	50561621	304	*	X00472	91012	50523581	50561097	37517	-	220	upstream	220	CERS5
chr12	50560890	50561214	325	*	X00473	91012	50523581	50561097	37517	-	0	overlapStart	0	CERS5
chr12	50628218	50628385	168	*	X00474	100302220	50627925	50627995	71	-	222	upstream	222	MIR1293
chr12	50677222	50677556	335	*	X00475	51474	50569563	50677353	107791	-	0	overlapStart	0	LIMA1
chr12	50794510	50794847	338	*	X00476	113251	50794592	50873788	79197	+	0	overlapStart	0	LARP4
chr12	50898711	50899007	297	*	X00477	57609	50898768	51142450	243683	+	0	overlapStart	0	DIP2B
chr12	51157552	51157816	265	*	X00479	466	51157789	51214943	57155	+	0	overlapStart	0	ATF1
chr12	51441638	51442165	528	*	X00482	25875	51442082	51454207	12126	+	0	overlapStart	0	LETMD1
chr12	51477296	51477623	328	*	X00483	81566	51454988	51477454	22467	-	0	overlapStart	0	CSRNP2
chr12	52345104	52345273	170	*	X00485	91	52345451	52390863	45413	+	177	upstream	177	ACVR1B
chr12	52345382	52345493	112	*	X00486	91	52345451	52390863	45413	+	0	overlapStart	0	ACVR1B
chr12	52463249	52463604	356	*	X00491	60673	52463758	52471279	7522	+	153	upstream	153	ATG101
chr12	52585652	52586433	782	*	X00494	144501	52562780	52585784	23005	-	0	overlapStart	0	KRT80
chr12	52887130	52887428	299	*	X00497	3853	52880958	52887181	6224	-	0	overlapStart	0	KRT6A
chr12	52914333	52914492	160	*	X00498	3852	52908359	52914243	5885	-	89	upstream	89	KRT5
chr12	52915213	52915922	710	*	X00499	3852	52908359	52914243	5885	-	969	upstream	969	KRT5
chr12	53399818	53400394	577	*	X00506	1975	53400062	53435993	35932	+	0	overlapStart	0	EIF4B
chr12	53447899	53448493	595	*	X00507	283335	53436973	53448222	11250	-	0	overlapStart	0	LOC283335
chr12	53472768	53473486	719	*	X00508	84926	53458100	53473204	15105	-	0	overlapStart	0	SPRYD3
chr12	53574123	53574603	481	*	X00510	283337	53574535	53584654	10120	+	0	overlapStart	0	ZNF740
chr12	53625601	53626393	793	*	X00512	5916	53604350	53626040	21691	-	0	overlapStart	0	RARG
chr12	53626450	53626979	530	*	X00513	5916	53604350	53626040	21691	-	409	upstream	409	RARG
chr12	53689173	53689401	229	*	X00516	5204	53689235	53693234	4000	+	0	overlapStart	0	PFDN5
chr12	53715032	53715457	426	*	X00517	8086	53701240	53715412	14173	-	0	overlapStart	0	AAAS
chr12	53773668	53774616	949	*	X00520	6667	53773979	53810226	36248	+	0	overlapStart	0	SP1
chr12	53773182	53773609	428	*	X00521	6667	53773979	53810226	36248	+	369	upstream	369	SP1
chr12	53835212	53835584	373	*	X00522	5094	53835433	53874946	39514	+	0	overlapStart	0	PCBP2
chr12	53835212	53835584	373	*	X00522	54458	53835433	53840427	4995	+	0	overlapStart	0	PRR13
chr12	53894405	53895419	1015	*	X00525	6895	53894705	53900215	5511	+	0	overlapStart	0	TARBP2
chr12	53894405	53895419	1015	*	X00525	7786	53874276	53893444	19169	-	960	upstream	960	MAP3K12
chr12	54019577	54020369	793	*	X00526	11016	53901640	54020199	118560	-	0	overlapStart	0	ATF7
chr12	54121257	54121281	25	*	X00528	57658	54104902	54121307	16406	-	0	inside	25	CALCOCO1
chr12	54121460	54121551	92	*	X00529	57658	54104902	54121307	16406	-	152	upstream	152	CALCOCO1
chr12	54332208	54332332	125	*	X00531	3229	54332576	54340328	7753	+	243	upstream	243	HOXC13
chr12	54332461	54332708	248	*	X00532	3229	54332576	54340328	7753	+	0	overlapStart	0	HOXC13
chr12	54674315	54674518	204	*	X00535	23468	54624731	54673915	49185	-	399	upstream	399	CBX5
chr12	54674315	54674518	204	*	X00535	3178	54674488	54680872	6385	+	0	overlapStart	0	HNRNPA1
chr12	54718773	54718956	184	*	X00537	22818	54718874	54745635	26762	+	0	overlapStart	0	COPZ1
chr12	56211440	56211913	474	*	X00540	29095	56211806	56214959	3154	+	0	overlapStart	0	ORMDL2
chr12	56211440	56211913	474	*	X00540	84324	56146247	56211540	65294	-	0	overlapStart	0	SARNP
chr12	56367230	56367512	283	*	X00542	5869	56367697	56390467	22771	+	184	upstream	184	RAB5B
chr12	56367725	56368033	309	*	X00543	5869	56367697	56390467	22771	+	0	inside	27	RAB5B
chr12	56390865	56391089	225	*	X00544	6821	56391043	56399309	8267	+	0	overlapStart	0	SUOX
chr12	56435375	56435657	283	*	X00545	6231	56435686	56438007	2322	+	28	upstream	28	RPS26
chr12	56473544	56474090	547	*	X00546	2065	56473809	56497291	23483	+	0	overlapStart	0	ERBB3
chr12	56497842	56498500	659	*	X00547	5036	56498103	56507694	9592	+	0	overlapStart	0	PA2G4
chr12	56511660	56512418	759	*	X00548	84872	56512030	56516278	4249	+	0	overlapStart	0	ZC3H10
chr12	56521628	56521726	99	*	X00549	23344	56521986	56538460	16475	+	259	upstream	259	ESYT1
chr12	56521903	56522140	238	*	X00550	23344	56521986	56538460	16475	+	0	overlapStart	0	ESYT1
chr12	56546127	56546360	234	*	X00551	140465	56546204	56551771	5568	+	0	overlapStart	0	MYL6B
chr12	56551984	56552201	218	*	X00552	4637	56552045	56555366	3322	+	0	overlapStart	0	MYL6
chr12	56583177	56583527	351	*	X00553	6601	56555636	56583351	27716	-	0	overlapStart	0	SMARCC2
chr12	56615506	56615965	460	*	X00554	10193	56596288	56615753	19466	-	0	overlapStart	0	RNF41
chr12	56617930	56617990	61	*	X00555	79035	56618125	56623638	5514	+	134	upstream	134	NABP2
chr12	56618083	56618255	173	*	X00556	79035	56618125	56623638	5514	+	0	overlapStart	0	NABP2
chr12	56693758	56694370	613	*	X00557	1431	56665483	56694175	28693	-	0	overlapStart	0	CS
chr12	56709630	56710279	650	*	X00558	10330	56704213	56710128	5916	-	0	overlapStart	0	CNPY2
chr12	56727721	56727972	252	*	X00559	9924	56710007	56727837	17831	-	0	overlapStart	0	PAN2
chr12	56753826	56754016	191	*	X00560	6773	56735382	56754037	18656	-	0	inside	20	STAT2
chr12	56754212	56754404	193	*	X00561	6773	56735382	56754037	18656	-	174	upstream	174	STAT2
chr12	56842902	56843257	356	*	X00562	8914	56810157	56843200	33044	-	0	overlapStart	0	TIMELESS
chr12	56881876	56882115	240	*	X00563	27165	56864736	56882181	17446	-	0	inside	65	GLS2
chr12	57030457	57030974	518	*	X00565	11176	56989380	57030163	40784	-	293	upstream	293	BAZ2A
chr12	57039675	57040201	527	*	X00566	26789	57038811	57038885	75	-	789	upstream	789	SNORD59A
chr12	57039675	57040201	527	*	X00566	506	57031959	57039852	7894	-	0	overlapStart	0	ATP5F1B
chr12	57081837	57082598	762	*	X00567	10728	57057125	57082078	24954	-	0	overlapStart	0	PTGES3
chr12	57119034	57119405	372	*	X00568	4666	57106211	57119326	13116	-	0	overlapStart	0	NACA
chr12	57472435	57472647	213	*	X00570	23306	57449426	57472574	23149	-	0	overlapStart	0	NEMP1
chr12	57472770	57472891	122	*	X00571	23306	57449426	57472574	23149	-	195	upstream	195	NEMP1
chr12	57480904	57482006	1103	*	X00572	4665	57482677	57489259	6583	+	670	upstream	670	NAB2
chr12	57482397	57482949	553	*	X00573	4665	57482677	57489259	6583	+	0	overlapStart	0	NAB2
chr12	57521393	57522093	701	*	X00575	4035	57522282	57607125	84844	+	188	upstream	188	LRP1
chr12	57824749	57825005	257	*	X00578	22864	57643354	57824788	181435	-	0	overlapStart	0	R3HDM2
chr12	57853003	57853140	138	*	X00579	2735	57853918	57866047	12130	+	777	upstream	777	GLI1
chr12	57914298	57914411	114	*	X00580	1649	57910371	57914300	3930	-	0	overlapStart	0	DDIT3
chr12	57914451	57914609	159	*	X00581	1649	57910371	57914300	3930	-	150	upstream	150	DDIT3
chr12	57916023	57916537	515	*	X00582	114785	57916659	57923931	7273	+	121	upstream	121	MBD6
chr12	57916023	57916537	515	*	X00582	1649	57910371	57914300	3930	-	1722	upstream	1722	DDIT3
chr12	58087861	58087905	45	*	X00583	10956	58087738	58115340	27603	+	0	inside	122	OS9
chr12	58119884	58120134	251	*	X00584	100130776	58120023	58122139	2117	+	0	overlapStart	0	AGAP2-AS1
chr12	58145963	58146257	295	*	X00585	1019	58141510	58146230	4721	-	0	overlapStart	0	CDK4
chr12	58146388	58146517	130	*	X00586	1019	58141510	58146230	4721	-	157	upstream	157	CDK4
chr12	58148568	58148727	160	*	X00587	92979	58148881	58154193	5313	+	153	upstream	153	MARCHF9
chr12	58165681	58166136	456	*	X00588	25895	58166383	58176324	9942	+	246	upstream	246	EEF1AKMT3
chr12	58165681	58166136	456	*	X00588	4234	58162351	58165914	3564	-	0	overlapStart	0	METTL1
chr12	58240713	58241051	339	*	X00589	10106	58213710	58240747	27038	-	0	overlapStart	0	CTDSP2
chr12	58334963	58335613	651	*	X00591	91419	58335445	58351052	15608	+	0	overlapStart	0	ATP23
chr12	62653887	62654250	364	*	X00592	338811	62102029	62653925	551897	-	0	overlapStart	0	TAFA2
chr12	62653887	62654250	364	*	X00592	9958	62654121	62803501	149381	+	0	overlapStart	0	USP15
chr12	62996899	62997299	401	*	X00593	283416	62995531	62997214	1684	-	0	overlapStart	0	LINC01465
chr12	62996899	62997299	401	*	X00593	406891	62997466	62997549	84	+	166	upstream	166	MIRLET7I
chr12	64237472	64237996	525	*	X00595	57522	64238541	64541613	303073	+	544	upstream	544	SRGAP1
chr12	64615901	64616161	261	*	X00596	144577	64586419	64616076	29658	-	0	overlapStart	0	KICS2
chr12	64797795	64798465	671	*	X00597	11260	64798153	64842463	44311	+	0	overlapStart	0	XPOT
chr12	65153158	65153437	280	*	X00598	2799	65107222	65153226	46005	-	0	overlapStart	0	GNS
chr12	65563181	65563417	237	*	X00599	23592	65563351	65642141	78791	+	0	overlapStart	0	LEMD3
chr12	66696034	66696100	67	*	X00600	92797	66696335	66737423	41089	+	234	upstream	234	HELB
chr12	66696185	66696354	170	*	X00601	92797	66696335	66737423	41089	+	0	overlapStart	0	HELB
chr12	67662896	67663388	493	*	X00602	55832	67663061	67708388	45328	+	0	overlapStart	0	CAND1
chr12	68725980	68726164	185	*	X00603	56890	68688346	68726161	37816	-	0	overlapStart	0	MDM1
chr12	68726283	68726432	150	*	X00604	56890	68688346	68726161	37816	-	121	upstream	121	MDM1
chr12	69004442	69004903	462	*	X00605	5908	69004619	69054385	49767	+	0	overlapStart	0	RAP1B
chr12	69139762	69140095	334	*	X00606	55508	69139936	69159853	19918	+	0	overlapStart	0	SLC35E3
chr12	69201700	69202022	323	*	X00607	4193	69201971	69239320	37350	+	0	overlapStart	0	MDM2
chr12	69633161	69633444	284	*	X00609	11052	69633317	69668138	34822	+	0	overlapStart	0	CPSF6
chr12	69979033	69979415	383	*	X00610	100500903	69978502	69978603	102	-	429	upstream	429	MIR3913-1
chr12	69979033	69979415	383	*	X00610	10576	69979208	69995357	16150	+	0	overlapStart	0	CCT2
chr12	70132372	70132453	82	*	X00611	117177	70132631	70216984	84354	+	177	upstream	177	RAB3IP
chr12	70132573	70132709	137	*	X00612	117177	70132631	70216984	84354	+	0	overlapStart	0	RAB3IP
chr12	72080011	72080217	207	*	X00613	55266	72079878	72097839	17962	+	0	inside	132	TMEM19
chr12	72148329	72148800	472	*	X00614	23011	72148658	72181150	32493	+	0	overlapStart	0	RAB21
chr12	74931467	74931787	321	*	X00615	552889	74931551	74935232	3682	+	0	overlapStart	0	ATXN7L3B
chr12	75784739	75784968	230	*	X00616	144321	75784850	75826177	41328	+	0	overlapStart	0	GLIPR1L2
